row,col,pem
7,13,0.0
8,13,0.0
9,13,0.03
10,13,0.06
11,13,0.09
12,13,0.12
13,13,-0.6
14,13,0.12
15,13,0.09
16,13,0.06
17,13,0.03
18,13,0.0
19,13,0.0
20,13,0.0
21,13,0.0
22,13,0.0
23,13,0.0
0,14,0.0
1,14,0.0
2,14,0.0
3,14,0.0
4,14,0.0
5,14,0.0
6,14,0.0
7,14,0.0
8,14,0.0
9,14,0.0
10,14,0.03
11,14,0.06
12,14,0.09
13,14,0.12
14,14,-0.6
15,14,0.12
16,14,0.09
17,14,0.06
18,14,0.03
19,14,0.0
20,14,0.0
21,14,0.0
22,14,0.0
23,14,0.0
0,15,0.0
1,15,0.0
2,15,0.0
3,15,0.0
4,15,0.0
5,15,0.0
6,15,0.0
7,15,0.0
8,15,0.0
9,15,0.0
10,15,0.0
11,15,0.03
12,15,0.06
13,15,0.09
14,15,0.12
15,15,-0.6
16,15,0.12
17,15,0.09
18,15,0.06
19,15,0.03
20,15,0.0
21,15,0.0
22,15,0.0
23,15,0.0
0,16,0.0
1,16,0.0
2,16,0.0
3,16,0.0
4,16,0.0
5,16,0.0
6,16,0.0
7,16,0.0
8,16,0.0
9,16,0.0
10,16,0.0
11,16,0.0
12,16,0.03
13,16,0.06
14,16,0.09
15,16,0.12
16,16,-0.6
17,16,0.12
18,16,0.09
19,16,0.06
20,16,0.03
21,16,0.0
22,16,0.0
23,16,0.0
0,17,0.0
1,17,0.0
2,17,0.0
3,17,0.0
4,17,0.0
5,17,0.0
6,17,0.0
7,17,0.0
8,17,0.0
9,17,0.0
10,17,0.0
11,17,0.0
12,17,0.0
13,17,0.03
14,17,0.06
15,17,0.09
16,17,0.12
17,17,-0.6
18,17,0.12
19,17,0.09
20,17,0.06
21,17,0.03
22,17,0.0
23,17,0.0
0,18,0.0
1,18,0.0
2,18,0.0
3,18,0.0
4,18,0.0
5,18,0.0
6,18,0.0
7,18,0.0
8,18,0.0
9,18,0.0
10,18,0.0
11,18,0.0
12,18,0.0
13,18,0.0
14,18,0.03
15,18,0.06
16,18,0.09
17,18,0.12
18,18,-0.6
19,18,0.12
20,18,0.09
21,18,0.06
22,18,0.03
23,18,0.0
0,19,0.0
1,19,0.0
2,19,0.0
3,19,0.0
4,19,0.0
5,19,0.0
6,19,0.0
7,19,0.0
8,19,0.0
9,19,0.0
10,19,0.0
11,19,0.0
12,19,0.0
13,19,0.0
14,19,0.0
15,19,0.03
16,19,0.06
17,19,0.09
18,19,0.12
19,19,-0.6
20,19,0.12
21,19,0.09
22,19,0.06
23,19,0.03
0,20,0.03
1,20,0.0
2,20,0.0
3,20,0.0
4,20,0.0
5,20,0.0
6,20,0.0
7,20,0.0
8,20,0.0
9,20,0.0
10,20,0.0
11,20,0.0
12,20,0.0
13,20,0.0
14,20,0.0
15,20,0.0
16,20,0.03
17,20,0.06
18,20,0.09
19,20,0.12
20,20,-0.6
21,20,0.12
22,20,0.09
23,20,0.06
0,21,0.03
1,21,0.06
2,21,0.0
3,21,0.0
4,21,0.0
5,21,0.0
6,21,0.0
7,21,0.0
8,21,0.0
9,21,0.0
10,21,0.0
11,21,0.0
12,21,0.0
13,21,0.0
14,21,0.0
15,21,0.0
16,21,0.0
17,21,0.03
18,21,0.06
19,21,0.09
20,21,0.12
21,21,-0.6
22,21,0.12
23,21,0.09
0,22,0.04285714285714285
1,22,0.0857142857142857
2,22,0.0
3,22,0.0
4,22,0.0
5,22,0.0
6,22,0.0
7,22,0.0
8,22,0.0
9,22,0.0
10,22,0.0
11,22,0.0
12,22,0.0
13,22,0.0
14,22,0.0
15,22,0.0
16,22,0.0
17,22,0.0
18,22,0.03428571428571429
19,22,0.06857142857142857
20,22,0.10285714285714284
21,22,0.13714285714285715
22,22,-0.6
23,22,0.12857142857142856
0,23,0.06666666666666667
1,23,0.13333333333333333
2,23,0.0
3,23,0.0
4,23,0.0
5,23,0.0
6,23,0.0
7,23,0.0
8,23,0.0
9,23,0.0
10,23,0.0
11,23,0.0
12,23,0.0
13,23,0.0
14,23,0.0
15,23,0.0
16,23,0.0
17,23,0.0
18,23,0.0
19,23,0.039999999999999994
20,23,0.07999999999999999
21,23,0.12
22,23,0.15999999999999998
23,23,-0.6
