,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-0.4,0.16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02857142857142857,0.04444444444444445
1,0.08000000000000002,-0.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05714285714285714,0.0888888888888889
2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0,0,0,0,-0.4,0.08,0.044444444444444446,0.028571428571428577,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0,0,0,0,0.16,-0.4,0.08888888888888889,0.057142857142857155,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0,0,0,0,0.12000000000000002,0.128,-0.4,0.08571428571428573,0.06000000000000001,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0,0,0,0,0.08,0.096,0.10666666666666669,-0.4,0.08,0.06000000000000001,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0,0,0,0,0.04,0.064,0.08000000000000002,0.09142857142857143,-0.4,0.08,0.06000000000000001,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0,0,0,0,0.0,0.032,0.053333333333333344,0.06857142857142857,0.08,-0.4,0.08,0.06000000000000001,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0,0,0,0,0.0,0.0,0.026666666666666672,0.045714285714285714,0.06000000000000001,0.08,-0.4,0.08,0.06000000000000001,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.022857142857142857,0.04,0.06000000000000001,0.08,-0.4,0.08,0.06000000000000001,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.02,0.04,0.06000000000000001,0.08,-0.4,0.08,0.06000000000000001,0.04,0.02,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06000000000000001,0.08,-0.4,0.08,0.06000000000000001,0.04,0.02,0.0,0.0,0.0,0.0
16,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06000000000000001,0.08,-0.4,0.08,0.06000000000000001,0.04,0.02,0.0,0.0,0.0
17,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06000000000000001,0.08,-0.4,0.08,0.06000000000000001,0.04,0.02,0.0,0.0
18,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06000000000000001,0.08,-0.4,0.08,0.06000000000000001,0.04,0.02285714285714286,0.0
19,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06000000000000001,0.08,-0.4,0.08,0.06000000000000001,0.04571428571428572,0.026666666666666665
20,0.032,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06000000000000001,0.08,-0.4,0.08,0.06857142857142857,0.05333333333333333
21,0.064,0.04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06000000000000001,0.08,-0.4,0.09142857142857144,0.08
22,0.096,0.08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06000000000000001,0.08,-0.4,0.10666666666666666
23,0.128,0.12000000000000002,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06000000000000001,0.0857142857142857,-0.4
